1444, 24.0741, 0.964319, 1, -0.0172235, 0.244757, -0.969431, -0.212382, 0.287963, -0.933794, 30.4907, 14.774, 437.564, 0.0847596, 0.287886, 0.107362, -0.477074, 0.375814
1445, 24.0907, 0.963521, 1, -0.012487, 0.25041, -0.968059, -0.222233, 0.289554, -0.931005, 30.6573, 14.8372, 437.636, 0.0866959, 0.286407, 0.107773, -0.47912, 0.382006
1446, 24.1074, 0.963093, 1, -0.0110701, 0.258482, -0.965953, -0.223816, 0.292199, -0.929799, 30.669, 14.861, 437.715, 0.0851684, 0.287371, 0.109018, -0.481955, 0.386529
1447, 24.1241, 0.957924, 1, -0.00854371, 0.261023, -0.965295, -0.240845, 0.286977, -0.927167, 30.7776, 14.9672, 437.966, 0.0875015, 0.287612, 0.109229, -0.48968, 0.387319
1448, 24.1408, 0.958037, 1, 0.00315721, 0.260664, -0.965424, -0.237558, 0.296195, -0.925113, 30.8357, 14.9922, 437.663, 0.0887284, 0.288808, 0.109076, -0.484033, 0.393915
1449, 24.1575, 0.959199, 1, 0.00190086, 0.261038, -0.965327, -0.244893, 0.290615, -0.92497, 30.9164, 15.0173, 437.323, 0.0889319, 0.288465, 0.109223, -0.48795, 0.391319
1450, 24.1742, 0.958393, 1, 0.00244883, 0.258163, -0.966098, -0.238862, 0.298668, -0.923982, 31.0267, 15.0872, 437.65, 0.0878394, 0.288508, 0.110251, -0.485286, 0.392947
1451, 24.1908, 0.955795, 1, -0.00282503, 0.255193, -0.966886, -0.233277, 0.296835, -0.925997, 31.1879, 15.1354, 437.852, 0.0869503, 0.288852, 0.110016, -0.484881, 0.389168
1452, 24.2075, 0.957967, 1, 0.00316612, 0.251468, -0.967861, -0.247082, 0.291597, -0.924079, 31.2617, 15.1309, 437.907, 0.0879632, 0.288175, 0.109916, -0.487548, 0.385429
1453, 24.2242, 0.955241, 1, 0.00430191, 0.250711, -0.968053, -0.241895, 0.290888, -0.925673, 31.4698, 15.21, 438.395, 0.0880341, 0.28872, 0.110614, -0.484924, 0.384344
1454, 24.2409, 0.956419, 1, 0.00483275, 0.259229, -0.965804, -0.235119, 0.299631, -0.92463, 31.5894, 15.1839, 437.863, 0.0863986, 0.287654, 0.110029, -0.481473, 0.392768
1455, 24.2576, 0.955001, 1, 0.00457, 0.255157, -0.966889, -0.235413, 0.295453, -0.925899, 31.6563, 15.2042, 438.018, 0.0871391, 0.28887, 0.109155, -0.482199, 0.388782
1456, 24.2743, 0.955684, 1, 0.0032342, 0.261041, -0.965322, -0.228034, 0.298492, -0.92677, 31.7689, 15.2193, 437.99, 0.087357, 0.287377, 0.108322, -0.477955, 0.393924
1457, 24.2909, 0.955611, 1, 0.00450782, 0.25876, -0.965931, -0.230726, 0.301943, -0.924984, 31.8731, 15.2907, 437.899, 0.0882216, 0.28619, 0.108203, -0.477576, 0.395366
1458, 24.3076, 0.955954, 1, 0.00480574, 0.258893, -0.965894, -0.229655, 0.301671, -0.92534, 31.902, 15.3226, 438.172, 0.087486, 0.285685, 0.1089, -0.476204, 0.394248
1459, 24.3243, 0.95553, 1, 0.00577932, 0.249293, -0.968411, -0.231341, 0.298575, -0.925924, 32.0084, 15.4095, 438.028, 0.0895332, 0.284709, 0.108084, -0.47403, 0.388883
1460, 24.341, 0.953035, 1, 0.00883991, 0.233716, -0.972265, -0.249836, 0.259807, -0.932782, 32.0593, 15.5837, 438.863, 0.0888096, 0.287852, 0.109263, -0.481067, 0.356851
1461, 24.3577, 0.955453, 1, 0.0116265, 0.237352, -0.971354, -0.252743, 0.25927, -0.932148, 32.037, 15.6081, 438.594, 0.0913853, 0.288305, 0.109111, -0.482049, 0.3612
1462, 24.3744, 0.955421, 1, 0.0114734, 0.232501, -0.972528, -0.248806, 0.261778, -0.932506, 32.0511, 15.6894, 438.683, 0.0924969, 0.288347, 0.108027, -0.479684, 0.360948
1463, 24.391, 0.958005, 1, 0.0155448, 0.240047, -0.970637, -0.236191, 0.285603, -0.928787, 31.9912, 15.7231, 438.452, 0.0926527, 0.28433, 0.107262, -0.469182, 0.379351
1464, 24.4077, 0.960868, 1, 0.0155628, 0.246999, -0.968891, -0.230494, 0.296907, -0.926671, 31.8975, 15.7992, 438.064, 0.0935554, 0.283683, 0.106504, -0.466262, 0.390733
1465, 24.4244, 0.96027, 1, 0.0234067, 0.247789, -0.968531, -0.237034, 0.292164, -0.926528, 31.8498, 15.9153, 438.09, 0.0946707, 0.283431, 0.104415, -0.464963, 0.390193
1466, 24.4411, 0.960647, 1, 0.0403334, 0.243392, -0.969089, -0.243009, 0.292704, -0.924809, 31.7334, 16.0242, 437.619, 0.0972607, 0.285031, 0.102898, -0.460731, 0.391027
1467, 24.4578, 0.958859, 1, 0.0257299, 0.2489, -0.968187, -0.257389, 0.294924, -0.920201, 31.7211, 16.204, 437.759, 0.0987993, 0.283784, 0.102031, -0.474899, 0.397322
1468, 24.4745, 0.957316, 1, 0.0253478, 0.232031, -0.972378, -0.270721, 0.291132, -0.91758, 31.7059, 16.5154, 438.724, 0.101867, 0.28553, 0.102351, -0.482895, 0.388794
1469, 24.4911, 0.961711, 1, 0.0265656, 0.203938, -0.978623, -0.331048, 0.312819, -0.890254, 31.6679, 16.8848, 440.639, 0.109459, 0.291, 0.101064, -0.522143, 0.395568
1470, 24.5078, 0.960555, 1, 0.0280256, 0.214125, -0.976404, -0.344353, 0.322101, -0.881857, 31.6637, 17.0513, 442.908, 0.111296, 0.300312, 0.0996404, -0.542532, 0.41042
1471, 24.5245, 0.959567, 1, 0.0303766, 0.208758, -0.977495, -0.330575, 0.321077, -0.887485, 31.6268, 17.1396, 443.499, 0.112414, 0.303573, 0.0975944, -0.536589, 0.407246
1472, 24.5412, 0.957259, 1, 0.0215898, 0.210952, -0.977258, -0.340547, 0.331777, -0.879745, 31.5092, 17.046, 442.487, 0.107461, 0.301167, 0.0982446, -0.545204, 0.410989
1473, 24.5579, 0.9594, 1, 0.00973503, 0.226911, -0.973867, -0.366724, 0.312539, -0.876261, 31.3702, 16.8728, 440.777, 0.109075, 0.294517, 0.0964485, -0.55719, 0.411685
1474, 24.5746, 0.968107, 1, -0.00415349, 0.209991, -0.977695, -0.351083, 0.294093, -0.88896, 31.2056, 16.6294, 439.51, 0.110736, 0.293165, 0.0953838, -0.549581, 0.39124
1475, 24.5912, 0.957838, 1, 0.0242047, 0.19431, -0.980641, -0.291713, 0.285632, -0.912863, 30.9245, 16.3097, 437.15, 0.121155, 0.294511, 0.0925203, -0.502815, 0.385331
1476, 24.6079, 0.961891, 1, 0.0655424, 0.221213, -0.973021, -0.20145, 0.265357, -0.94287, 30.8783, 16.0883, 435.614, 0.115632, 0.291513, 0.0919046, -0.428512, 0.381197
1477, 24.6246, 0.963937, 1, 0.0930111, 0.229672, -0.968814, -0.201729, 0.282725, -0.937748, 30.6923, 15.9132, 433.753, 0.117329, 0.287157, 0.0920584, -0.411374, 0.398043
1478, 24.6413, 0.965929, 1, 0.0755192, 0.210424, -0.974689, -0.196926, 0.261948, -0.944777, 30.4724, 15.8415, 432.376, 0.119592, 0.288423, 0.0907555, -0.415708, 0.378132
1479, 24.658, 0.964976, 1, 0.0570921, 0.177395, -0.982482, -0.184554, 0.236681, -0.953898, 30.3343, 15.8193, 431.599, 0.124453, 0.290093, 0.0888533, -0.415408, 0.349957
1480, 24.6747, 0.960575, 1, 0.0639295, 0.162598, -0.984619, -0.175249, 0.234822, -0.95611, 30.1156, 15.8556, 431.69, 0.128848, 0.296054, 0.0872215, -0.412824, 0.344829
1481, 24.6913, 0.959729, 1, 0.0688374, 0.160593, -0.984617, -0.156584, 0.184991, -0.970185, 29.9984, 15.9551, 432.038, 0.135096, 0.302506, 0.0842871, -0.404033, 0.321819
1482, 24.708, 0.956763, 1, 0.0767149, 0.145383, -0.986397, -0.156816, 0.170773, -0.972751, 29.874, 15.9602, 431.406, 0.135858, 0.301302, 0.0833228, -0.396032, 0.306842
1483, 24.7247, 0.955961, 1, 0.0728808, 0.143178, -0.98701, -0.150409, 0.159486, -0.975675, 29.7545, 16.0567, 431.065, 0.134589, 0.300601, 0.0834885, -0.392598, 0.298243
1484, 24.7414, 0.954936, 1, 0.0629723, 0.16152, -0.984858, -0.147095, 0.172462, -0.973971, 29.694, 16.1982, 431.185, 0.140712, 0.306985, 0.0819984, -0.405533, 0.320213
1485, 24.7581, 0.955111, 1, 0.0569169, 0.159445, -0.985565, -0.14734, 0.174978, -0.973485, 29.6322, 16.23, 431.521, 0.13998, 0.308612, 0.082308, -0.410739, 0.319463
1486, 24.7748, 0.954452, 1, 0.0518598, 0.16795, -0.98443, -0.148011, 0.180572, -0.972361, 29.5889, 16.3659, 431.343, 0.143279, 0.309585, 0.0816222, -0.415747, 0.330115
1487, 24.7914, 0.950821, 1, 0.0523397, 0.165994, -0.984737, -0.145502, 0.170809, -0.974502, 29.5163, 16.4978, 430.737, 0.144112, 0.309078, 0.080451, -0.411782, 0.32451
1488, 24.8081, 0.951936, 1, 0.0478786, 0.163175, -0.985435, -0.153729, 0.183128, -0.970995, 29.5109, 16.6428, 430.746, 0.145459, 0.308369, 0.0807785, -0.418245, 0.331002
1489, 24.8248, 0.952795, 1, 0.0376763, 0.143101, -0.988991, -0.15052, 0.194378, -0.96931, 29.5334, 16.9657, 430.5, 0.141156, 0.300452, 0.0809971, -0.410886, 0.32312
1490, 24.8415, 0.959758, 1, 0.0633326, 0.165882, -0.98411, -0.151681, 0.229401, -0.961441, 29.6464, 17.4729, 431.996, 0.139754, 0.300176, 0.0814447, -0.403301, 0.353826
1491, 24.8582, 0.96281, 1, 0.0257722, 0.173472, -0.984502, -0.185383, 0.257078, -0.948443, 29.8115, 17.954, 432.069, 0.129914, 0.287599, 0.0840031, -0.426282, 0.364666
1492, 24.8749, 0.953702, 1, 0.0470666, 0.181427, -0.982277, -0.19593, 0.269888, -0.942747, 29.89, 18.571, 433.686, 0.131938, 0.286331, 0.0845354, -0.421818, 0.378036
1493, 24.8915, 0.94822, 1, 0.0573029, 0.211208, -0.97576, -0.215701, 0.285487, -0.933793, 29.8964, 19.0079, 434.421, 0.134978, 0.290503, 0.0827207, -0.436204, 0.406863
1494, 24.9082, 0.952233, 1, 0.0451058, 0.2276, -0.97271, -0.235678, 0.295653, -0.925767, 29.8184, 19.364, 434.173, 0.136396, 0.289522, 0.0821698, -0.454549, 0.424098
1495, 24.9249, 0.952974, 1, 0.0619109, 0.221893, -0.973104, -0.230835, 0.296709, -0.92665, 29.8446, 19.7224, 434.648, 0.140109, 0.289389, 0.0809435, -0.442316, 0.424714
1496, 24.9416, 0.954962, 1, 0.0749097, 0.212933, -0.974191, -0.228377, 0.294534, -0.927951, 29.8501, 20.028, 435.009, 0.14126, 0.288679, 0.0791687, -0.432141, 0.419651
1497, 24.9583, 0.953566, 1, 0.0642528, 0.220117, -0.973355, -0.237178, 0.295173, -0.925537, 29.8168, 20.2613, 435.022, 0.143397, 0.289447, 0.0788144, -0.444393, 0.426259
1498, 24.975, 0.95539, 1, 0.0746116, 0.213336, -0.974126, -0.238407, 0.296976, -0.924644, 29.7807, 20.525, 434.622, 0.146727, 0.288736, 0.0776792, -0.438164, 0.426946
1499, 24.9916, 0.956047, 1, 0.0557166, 0.201257, -0.977953, -0.249616, 0.297057, -0.921656, 29.7641, 20.7374, 435.164, 0.150707, 0.291365, 0.0754794, -0.456905, 0.424627
1500, 25.0083, 0.957167, 1, 0.0617674, 0.209767, -0.975798, -0.257183, 0.298109, -0.919232, 29.6625, 20.8566, 434.628, 0.151729, 0.291282, 0.0749413, -0.458582, 0.431444
1501, 25.025, 0.95627, 1, 0.0601812, 0.204095, -0.9771, -0.25134, 0.298103, -0.920849, 29.5991, 20.9973, 434.686, 0.151714, 0.292708, 0.0744543, -0.457233, 0.427953
1502, 25.0417, 0.955234, 1, 0.0598961, 0.200588, -0.977843, -0.247075, 0.300267, -0.9213, 29.5442, 21.2138, 434.974, 0.153697, 0.294189, 0.0733523, -0.45689, 0.428965
1503, 25.0584, 0.956879, 1, 0.0557813, 0.198555, -0.978501, -0.24564, 0.301262, -0.921359, 29.5353, 21.2238, 434.878, 0.152751, 0.295801, 0.0725424, -0.459961, 0.427574
1504, 25.0751, 0.958874, 1, 0.0651401, 0.186033, -0.980382, -0.248457, 0.300757, -0.920768, 29.5202, 21.4513, 435.629, 0.154771, 0.295375, 0.0712412, -0.455204, 0.422302
1505, 25.0917, 0.959623, 1, 0.0756673, 0.176902, -0.981316, -0.245218, 0.301648, -0.921345, 29.512, 21.6617, 435.593, 0.154164, 0.294543, 0.0709624, -0.445844, 0.416853
1506, 25.1084, 0.960258, 1, 0.0702656, 0.197071, -0.977868, -0.237305, 0.309841, -0.920698, 29.4975, 21.6633, 434.836, 0.157347, 0.294678, 0.0714468, -0.446731, 0.435461
1507, 25.1251, 0.957843, 1, 0.0532901, 0.193447, -0.979662, -0.221757, 0.311204, -0.924108, 29.5023, 21.7946, 434.543, 0.156972, 0.29316, 0.0720929, -0.444521, 0.432897
1508, 25.1418, 0.95631, 1, 0.0693294, 0.198081, -0.977731, -0.225717, 0.312354, -0.92276, 29.4639, 21.8779, 434.282, 0.159471, 0.292832, 0.0715299, -0.438765, 0.438393
1509, 25.1585, 0.953425, 1, 0.0815552, 0.189701, -0.978449, -0.233728, 0.308468, -0.922073, 29.4843, 22.0193, 434.816, 0.158798, 0.295799, 0.0702693, -0.438816, 0.431313
1510, 25.1752, 0.954904, 1, 0.0672251, 0.188018, -0.979862, -0.231254, 0.30833, -0.922743, 29.4392, 22.0405, 434.105, 0.160907, 0.294118, 0.0695418, -0.44309, 0.432286
1511, 25.1918, 0.955745, 1, 0.0653238, 0.182115, -0.981105, -0.237563, 0.308684, -0.92102, 29.3787, 22.125, 433.918, 0.160925, 0.292916, 0.068214, -0.445169, 0.429727
1512, 25.2085, 0.9564, 1, 0.0878357, 0.177979, -0.980106, -0.239011, 0.310276, -0.92011, 29.3888, 22.1493, 434.076, 0.162353, 0.295828, 0.0665786, -0.437465, 0.429878
1513, 25.2252, 0.955543, 1, 0.0647794, 0.16842, -0.983585, -0.240739, 0.306879, -0.920799, 29.336, 22.2254, 433.617, 0.159997, 0.292894, 0.0668672, -0.445376, 0.420187
1514, 25.2419, 0.956437, 1, 0.0916952, 0.162881, -0.982376, -0.241618, 0.307531, -0.920351, 29.1953, 22.2572, 434.059, 0.159737, 0.296308, 0.0656966, -0.435605, 0.417759
1515, 25.2586, 0.958816, 1, 0.0817698, 0.165682, -0.982783, -0.240005, 0.309985, -0.919949, 29.192, 22.2434, 433.642, 0.159894, 0.295624, 0.0652959, -0.439363, 0.42082
1516, 25.2753, 0.957527, 1, 0.103836, 0.165075, -0.9808, -0.227161, 0.313516, -0.922012, 29.1218, 22.2472, 434.056, 0.161457, 0.297046, 0.0639679, -0.422952, 0.423612
1517, 25.2919, 0.95734, 1, 0.110016, 0.167052, -0.979791, -0.227864, 0.314697, -0.921436, 28.9863, 22.1896, 434.035, 0.162341, 0.299209, 0.0639486, -0.422915, 0.426306
1518, 25.3086, 0.958008, 1, 0.056347, 0.16006, -0.985498, -0.223055, 0.305793, -0.925601, 28.9554, 22.1129, 433.13, 0.159828, 0.293647, 0.0647858, -0.439897, 0.414942
1519, 25.3253, 0.961012, 1, 0.0654219, 0.186575, -0.98026, -0.216679, 0.285061, -0.933697, 28.742, 21.7672, 431.799, 0.165062, 0.296767, 0.062987, -0.435894, 0.423136
2208, 36.8201, 0.937443, 1, 0.0130386, 0.2, -0.979709, -0.369603, 0.27325, -0.888104, 24.389, 18.7636, 438.292, 0.203457, 0.436816, 0.0398927, -0.715014, 0.492224
2209, 36.8368, 0.937623, 1, -0.0570045, 0.221339, -0.973529, -0.35721, 0.2526, -0.899219, 25.4284, 21.005, 438.849, 0.21887, 0.411525, 0.0268643, -0.716447, 0.50927
2210, 36.8535, 0.942171, 1, 0.00125317, 0.196924, -0.980418, -0.342162, 0.209955, -0.915884, 26.4023, 23.499, 437.533, 0.270451, 0.400737, 0.0032392, -0.662658, 0.512246
