1, 0, 0.957149, 1, 0.198354, 0.140126, -0.970062, -0.0632587, 0.153687, -0.986093, -3.70015, 0.93092, 342.555, 0.258405, -0.0999312, 0.077627, 0.17264, 0.44045
2, 0.0166833, 0.958274, 1, 0.229954, 0.128521, -0.964678, -0.0383327, 0.145165, -0.988665, -2.8335, 1.07396, 341.228, 0.263585, -0.111517, 0.090157, 0.221877, 0.440778
3, 0.0333667, 0.957196, 1, 0.275559, 0.1395, -0.951108, -0.0185985, 0.14172, -0.989732, -2.0119, 1.3033, 341.608, 0.265432, -0.119098, 0.0990574, 0.269232, 0.453048
4, 0.05005, 0.957255, 1, 0.278086, 0.123164, -0.952627, -0.011312, 0.140224, -0.990055, -1.54663, 1.12192, 341.713, 0.26229, -0.128095, 0.104186, 0.286217, 0.442935
5, 0.0667333, 0.955808, 1, 0.28063, 0.113103, -0.953129, -0.0121503, 0.138084, -0.990346, -1.70082, 0.704215, 342.035, 0.259018, -0.131307, 0.107657, 0.291983, 0.434912
6, 0.0834167, 0.954984, 1, 0.26872, 0.121636, -0.955507, -0.00431394, 0.141641, -0.989909, -2.13048, 0.373672, 341.885, 0.257745, -0.13649, 0.109824, 0.296154, 0.440068
7, 0.1001, 0.956991, 1, 0.291097, 0.120655, -0.949055, 0.00400028, 0.138199, -0.990396, -3.13863, 0.194719, 341.551, 0.254798, -0.142813, 0.111073, 0.320348, 0.438596
8, 0.116783, 0.961503, 1, 0.276535, 0.111808, -0.954478, 0.0178086, 0.112688, -0.993471, -5.92698, 0.201362, 343.273, 0.260742, -0.148103, 0.113495, 0.324536, 0.423824
9, 0.133467, 0.953356, 1, 0.257181, 0.0953986, -0.961643, 0.0242173, 0.100265, -0.994666, -10.1631, 0.284564, 345.303, 0.260704, -0.150021, 0.116593, 0.316775, 0.407308
10, 0.15015, 0.956079, 1, 0.281149, 0.0994022, -0.954502, 0.0282977, 0.101731, -0.994409, -14.9172, 0.289526, 344.867, 0.261191, -0.147592, 0.116452, 0.33002, 0.412967
11, 0.166833, 0.957498, 1, 0.294796, 0.103583, -0.94993, 0.0359294, 0.133775, -0.99036, -19.9871, 0.179502, 344.233, 0.261394, -0.139521, 0.119003, 0.33209, 0.433272
12, 0.183517, 0.958053, 1, 0.314094, 0.116762, -0.942185, 0.0536254, 0.131837, -0.98982, -23.8458, 0.483164, 342.681, 0.261119, -0.141875, 0.122316, 0.35722, 0.44418
13, 0.2002, 0.959845, 1, 0.322856, 0.116, -0.939313, 0.0667666, 0.148497, -0.986656, -26.8712, 1.47811, 342.336, 0.268389, -0.138714, 0.126073, 0.367502, 0.462744
14, 0.216883, 0.962458, 1, 0.326156, 0.132202, -0.936026, 0.0826182, 0.150257, -0.985189, -28.4931, 3.06004, 341.025, 0.278757, -0.135085, 0.129744, 0.377122, 0.485386
15, 0.233567, 0.963027, 1, 0.345897, 0.134994, -0.928511, 0.0853743, 0.1514, -0.984779, -29.7379, 4.86807, 341.438, 0.283372, -0.132624, 0.136453, 0.388512, 0.495246
16, 0.25025, 0.960982, 1, 0.343876, 0.131969, -0.929695, 0.0883321, 0.149232, -0.984849, -31.1531, 5.74327, 342.009, 0.268775, -0.139017, 0.139317, 0.394969, 0.480019
17, 0.266933, 0.959976, 1, 0.335191, 0.125982, -0.933689, 0.0835733, 0.136082, -0.987166, -31.6648, 6.30751, 342.652, 0.270501, -0.140481, 0.140485, 0.391314, 0.471241
18, 0.283617, 0.956177, 1, 0.350695, 0.112391, -0.929721, 0.0796599, 0.130601, -0.98823, -31.7271, 6.30381, 343.087, 0.259773, -0.141174, 0.140239, 0.399187, 0.45353
19, 0.3003, 0.955877, 1, 0.327554, 0.125948, -0.9364, 0.0782478, 0.126946, -0.988818, -30.9751, 5.63783, 344.033, 0.248138, -0.14643, 0.138489, 0.391045, 0.446002
20, 0.316983, 0.964128, 1, 0.325838, 0.118957, -0.937912, 0.071754, 0.119833, -0.990198, -29.5058, 4.64295, 343.202, 0.240659, -0.149407, 0.135098, 0.391173, 0.431737
21, 0.333667, 0.955755, 1, 0.34049, 0.109679, -0.933829, 0.0758467, 0.146351, -0.986321, -28.1032, 3.72018, 343.304, 0.246174, -0.144505, 0.123159, 0.393818, 0.443515
22, 0.35035, 0.962806, 1, 0.341728, 0.118059, -0.932354, 0.0702255, 0.138958, -0.987805, -27.6314, 3.27065, 343.136, 0.240742, -0.149854, 0.126543, 0.399173, 0.440459
23, 0.367033, 0.948044, 1, 0.34102, 0.121391, -0.932185, 0.0734758, 0.144925, -0.986711, -27.1726, 3.17786, 343.197, 0.243349, -0.144546, 0.118846, 0.391122, 0.44434
24, 0.383717, 0.961524, 1, 0.342273, 0.117563, -0.932217, 0.0678676, 0.13553, -0.988446, -27.2482, 3.24165, 343.127, 0.244163, -0.150195, 0.126122, 0.397796, 0.439943
25, 0.4004, 0.946149, 1, 0.338427, 0.121745, -0.933084, 0.0748235, 0.14268, -0.986937, -27.0554, 3.37322, 343.624, 0.242975, -0.145476, 0.118989, 0.390753, 0.442461
26, 0.417083, 0.961211, 1, 0.335069, 0.123809, -0.934024, 0.0617434, 0.145808, -0.987384, -27.2323, 3.69168, 343.224, 0.244884, -0.151598, 0.125901, 0.39222, 0.448414
27, 0.433767, 0.945024, 1, 0.331002, 0.126761, -0.935077, 0.0707509, 0.149282, -0.98626, -26.9774, 4.12842, 343.27, 0.243658, -0.14611, 0.117996, 0.384861, 0.447828
28, 0.45045, 0.96001, 1, 0.336808, 0.123448, -0.933446, 0.0602712, 0.155528, -0.985991, -27.0955, 4.64283, 343.323, 0.245626, -0.150107, 0.124279, 0.390223, 0.453536
29, 0.467133, 0.947229, 1, 0.328471, 0.125317, -0.936164, 0.0690025, 0.158385, -0.984963, -26.567, 5.14773, 343.312, 0.245101, -0.146671, 0.115521, 0.38317, 0.45192
30, 0.483817, 0.950106, 1, 0.328397, 0.127413, -0.935907, 0.0591278, 0.151406, -0.986702, -26.4029, 5.50136, 343.357, 0.245333, -0.149938, 0.120754, 0.384059, 0.450734
31, 0.5005, 0.950376, 1, 0.323475, 0.128013, -0.937537, 0.0581857, 0.136731, -0.988898, -25.7291, 5.70354, 343.142, 0.245502, -0.149768, 0.122023, 0.381147, 0.443442
32, 0.517183, 0.963607, 1, 0.323846, 0.122637, -0.938128, 0.0555522, 0.136986, -0.989014, -24.8208, 5.99126, 342.834, 0.244919, -0.150214, 0.122263, 0.380524, 0.440193
33, 0.533867, 0.949364, 1, 0.312543, 0.123218, -0.941878, 0.0543423, 0.135507, -0.989285, -23.4747, 6.08675, 342.839, 0.249766, -0.14578, 0.11512, 0.364705, 0.439655
34, 0.55055, 0.949152, 1, 0.315952, 0.119497, -0.94122, 0.0495955, 0.131721, -0.990045, -22.4911, 6.35007, 342.374, 0.252465, -0.14582, 0.117901, 0.366659, 0.439303
35, 0.567233, 0.950935, 1, 0.311354, 0.112188, -0.943649, 0.0399643, 0.126557, -0.991154, -21.3733, 6.63844, 342.341, 0.252954, -0.146874, 0.119202, 0.360328, 0.432171
36, 0.583917, 0.947397, 1, 0.306952, 0.11123, -0.945203, 0.0291286, 0.121473, -0.992167, -20.3164, 6.82028, 342.73, 0.248059, -0.148265, 0.119863, 0.352879, 0.423646
37, 0.6006, 0.948692, 1, 0.311829, 0.113618, -0.943321, 0.0301981, 0.117568, -0.992606, -19.0318, 7.07063, 342.416, 0.24837, -0.148461, 0.117864, 0.356482, 0.423182
38, 0.617283, 0.951607, 1, 0.301998, 0.110326, -0.946903, 0.0295748, 0.115535, -0.992863, -17.8622, 7.34962, 342.877, 0.250259, -0.149395, 0.118842, 0.351782, 0.421104
39, 0.633967, 0.963148, 1, 0.301112, 0.110566, -0.947157, 0.0288383, 0.123015, -0.991986, -17.1634, 7.45868, 343.328, 0.245535, -0.15125, 0.120615, 0.352622, 0.421197
40, 0.65065, 0.949626, 1, 0.299754, 0.111627, -0.947463, 0.0311576, 0.129877, -0.99104, -15.9957, 7.30249, 343.168, 0.25014, -0.144317, 0.112802, 0.341356, 0.426777
41, 0.667333, 0.951495, 1, 0.285121, 0.103025, -0.952939, 0.0204675, 0.120723, -0.992475, -14.787, 7.20387, 342.573, 0.254063, -0.146391, 0.116695, 0.331572, 0.419974
42, 0.684017, 0.953523, 1, 0.291584, 0.105535, -0.950706, 0.0197934, 0.122961, -0.992214, -13.4431, 7.25651, 342.43, 0.254813, -0.144596, 0.117323, 0.333024, 0.423742
43, 0.7007, 0.953229, 1, 0.275862, 0.100605, -0.955918, 0.0165847, 0.121348, -0.992471, -11.9643, 7.41113, 342.401, 0.254122, -0.145654, 0.117724, 0.323263, 0.418121
44, 0.717383, 0.953264, 1, 0.288819, 0.109903, -0.951055, 0.0108824, 0.118585, -0.992884, -10.8065, 7.33918, 342.788, 0.251472, -0.148177, 0.119907, 0.330545, 0.420987
45, 0.734067, 0.951848, 1, 0.285973, 0.111057, -0.95178, 0.00662837, 0.120261, -0.99272, -9.93004, 7.19307, 342.981, 0.248111, -0.151425, 0.12339, 0.330529, 0.419807
46, 0.75075, 0.963213, 1, 0.28809, 0.111835, -0.951051, 0.00549406, 0.118461, -0.992944, -9.31636, 7.10228, 343.262, 0.241602, -0.15649, 0.125634, 0.336398, 0.414477
47, 0.767433, 0.950511, 1, 0.28396, 0.111945, -0.952279, 0.00736305, 0.11867, -0.992907, -8.33463, 7.11209, 342.498, 0.250136, -0.147696, 0.117512, 0.320801, 0.41822
48, 0.784117, 0.951042, 1, 0.274406, 0.111704, -0.955104, 0.00192295, 0.113618, -0.993523, -7.45228, 7.36645, 342.711, 0.252682, -0.149804, 0.122094, 0.317034, 0.41835
